Area Abbreviation,Area Code,Area,Item Code,Item,Element Code,Element,Unit,latitude,longitude,year,quantity
USA,231,United States of America,2543,"Sweeteners, Other",5142,Food,1000 tonnes,37.09,-95.71,1976,2921
USA,231,United States of America,2605,"Vegetables, Other",5142,Food,1000 tonnes,37.09,-95.71,1976,14371
USA,231,United States of America,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,37.09,-95.71,1976,12913
BGD,16,Bangladesh,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.68,90.36,1977,11871
BGD,16,Bangladesh,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,23.68,90.36,1977,11051
BRA,21,Brazil,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,-14.24,-51.93,1977,12432
BRA,21,Brazil,2514,Maize and products,5521,Feed,1000 tonnes,-14.24,-51.93,1977,12032
BRA,21,Brazil,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1977,8791
BRA,21,Brazil,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,-14.24,-51.93,1977,8791
BRA,21,Brazil,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-14.24,-51.93,1977,10398
BRA,21,Brazil,2943,Meat,5142,Food,1000 tonnes,-14.24,-51.93,1977,3836
BRA,21,Brazil,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-14.24,-51.93,1977,12389
BRA,21,Brazil,2924,Alcoholic Beverages,5142,Food,1000 tonnes,-14.24,-51.93,1977,2167
BRA,21,Brazil,2656,Beer,5142,Food,1000 tonnes,-14.24,-51.93,1977,1604
CHN,41,"China, mainland",2918,Vegetables,5142,Food,1000 tonnes,35.86,104.2,1977,44566
CHN,41,"China, mainland",2605,"Vegetables, Other",5142,Food,1000 tonnes,35.86,104.2,1977,37557
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,35.86,104.2,1977,128840
CHN,41,"China, mainland",2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,35.86,104.2,1977,49999
CHN,41,"China, mainland",2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,35.86,104.2,1977,4911
CHN,41,"China, mainland",2514,Maize and products,5521,Feed,1000 tonnes,35.86,104.2,1977,38700
CHN,41,"China, mainland",2511,Wheat and products,5142,Food,1000 tonnes,35.86,104.2,1977,41746
CHN,41,"China, mainland",2943,Meat,5142,Food,1000 tonnes,35.86,104.2,1977,9090
CHN,41,"China, mainland",2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,35.86,104.2,1977,67623
CHN,41,"China, mainland",2907,Starchy Roots,5521,Feed,1000 tonnes,35.86,104.2,1977,38017
CHN,41,"China, mainland",2924,Alcoholic Beverages,5142,Food,1000 tonnes,35.86,104.2,1977,2339
CHN,41,"China, mainland",2531,Potatoes and products,5142,Food,1000 tonnes,35.86,104.2,1977,11466
CHN,41,"China, mainland",2733,Pigmeat,5142,Food,1000 tonnes,35.86,104.2,1977,7241
CHN,41,"China, mainland",2960,"Fish, Seafood",5142,Food,1000 tonnes,35.86,104.2,1977,4710
CHN,41,"China, mainland",2656,Beer,5142,Food,1000 tonnes,35.86,104.2,1977,278
CHN,41,"China, mainland",2625,"Fruits, Other",5142,Food,1000 tonnes,35.86,104.2,1977,2595
CHN,41,"China, mainland",2533,Sweet potatoes,5521,Feed,1000 tonnes,35.86,104.2,1977,28000
CHN,41,"China, mainland",2848,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1977,1982
CHN,41,"China, mainland",2948,Milk - Excluding Butter,5142,Food,1000 tonnes,35.86,104.2,1977,1982
CHN,41,"China, mainland",2601,Tomatoes and products,5142,Food,1000 tonnes,35.86,104.2,1977,4048
CHN,41,"China, mainland",2605,"Vegetables, Other",5521,Feed,1000 tonnes,35.86,104.2,1977,724
CHN,41,"China, mainland",2918,Vegetables,5521,Feed,1000 tonnes,35.86,104.2,1977,724
CHN,41,"China, mainland",2744,Eggs,5142,Food,1000 tonnes,35.86,104.2,1977,2137
CHN,41,"China, mainland",2949,Eggs,5142,Food,1000 tonnes,35.86,104.2,1977,2137
CHN,41,"China, mainland",2617,Apples and products,5142,Food,1000 tonnes,35.86,104.2,1977,1750
CHN,41,"China, mainland",2761,Freshwater Fish,5142,Food,1000 tonnes,35.86,104.2,1977,1019
CHN,41,"China, mainland",2734,Poultry Meat,5142,Food,1000 tonnes,35.86,104.2,1977,1173
CHN,41,"China, mainland",2611,"Oranges, Mandarines",5142,Food,1000 tonnes,35.86,104.2,1977,299
CHN,41,"China, mainland",2602,Onions,5142,Food,1000 tonnes,35.86,104.2,1977,2961
CHN,41,"China, mainland",2532,Cassava and products,5521,Feed,1000 tonnes,35.86,104.2,1977,1057
CHN,41,"China, mainland",2961,"Aquatic Products, Other",5142,Food,1000 tonnes,35.86,104.2,1977,1215
CHN,41,"China, mainland",2767,"Molluscs, Other",5142,Food,1000 tonnes,35.86,104.2,1977,769
CHN,41,"China, mainland",2775,Aquatic Plants,5142,Food,1000 tonnes,35.86,104.2,1977,1203
EGY,59,Egypt,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,26.82,30.8,1977,7765
EGY,59,Egypt,2918,Vegetables,5142,Food,1000 tonnes,26.82,30.8,1977,5638
ESP,203,Spain,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,40.46,-3.75,1977,10839
IDN,101,Indonesia,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,-0.79,113.92,1977,19472
IDN,101,Indonesia,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,-0.79,113.92,1977,15820
IDN,101,Indonesia,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,-0.79,113.92,1977,3370
IND,100,India,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,20.59,78.96,1977,98428
IND,100,India,2848,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1977,24234
IND,100,India,2948,Milk - Excluding Butter,5142,Food,1000 tonnes,20.59,78.96,1977,24234
IND,100,India,2918,Vegetables,5142,Food,1000 tonnes,20.59,78.96,1977,30430
IND,100,India,2511,Wheat and products,5142,Food,1000 tonnes,20.59,78.96,1977,26387
IND,100,India,2805,Rice (Milled Equivalent),5142,Food,1000 tonnes,20.59,78.96,1977,45835
IND,100,India,2605,"Vegetables, Other",5142,Food,1000 tonnes,20.59,78.96,1977,27480
IND,100,India,2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,20.59,78.96,1977,16070
IND,100,India,2907,Starchy Roots,5142,Food,1000 tonnes,20.59,78.96,1977,12365
IND,100,India,2531,Potatoes and products,5142,Food,1000 tonnes,20.59,78.96,1977,4870
IND,100,India,2542,Sugar (Raw Equivalent),5142,Food,1000 tonnes,20.59,78.96,1977,4088
IND,100,India,2909,Sugar & Sweeteners,5142,Food,1000 tonnes,20.59,78.96,1977,12684
IND,100,India,2615,Bananas,5142,Food,1000 tonnes,20.59,78.96,1977,3397
IND,100,India,2625,"Fruits, Other",5142,Food,1000 tonnes,20.59,78.96,1977,10175
IND,100,India,2848,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1977,3754
IND,100,India,2948,Milk - Excluding Butter,5521,Feed,1000 tonnes,20.59,78.96,1977,3754
IND,100,India,2601,Tomatoes and products,5142,Food,1000 tonnes,20.59,78.96,1977,918
IRN,102,Iran (Islamic Republic of),2918,Vegetables,5142,Food,1000 tonnes,32.43,53.69,1977,3603
IRN,102,Iran (Islamic Republic of),2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,32.43,53.69,1977,5773
IRN,102,Iran (Islamic Republic of),2919,Fruits - Excluding Wine,5142,Food,1000 tonnes,32.43,53.69,1977,2479
MEX,138,Mexico,2905,Cereals - Excluding Beer,5521,Feed,1000 tonnes,23.63,-102.55,1977,6959
MEX,138,Mexico,2905,Cereals - Excluding Beer,5142,Food,1000 tonnes,23.63,-102.55,1977,10581
NGA,159,Nigeria,2907,Starchy Roots,5142,Food,1000 tonnes,9.08,8.68,1977,8348
NGA,159,Nigeria,2907,Starchy Roots,5521,Feed,1000 tonnes,9.08,8.68,1977,4973
NGA,159,Nigeria,2532,Cassava and products,5521,Feed,1000 tonnes,9.08,8.68,1977,3696
